# pos_x,pos_y,major_axis_length,minor_axis_length,alpha
-9.999737861814981255e-01,2.603236175942690717e-02,4.895303872079852063e-03,4.895303872079852063e-03,0.000000000000000000e+00
-9.997843971332552870e-01,5.513403972440904244e-02,3.675536130742097785e-02,3.384419981643714548e-02,0.000000000000000000e+00
-9.983780425733450592e-01,4.108421979048977601e-02,5.725463834275541092e-02,5.358090490038309311e-02,9.000000000000001421e+01
